text	label
golestan  persian: also romanized as golest n also known as gharg and kharg  is a village in anarestan rural district riz district jam county bushehr province iran at the 2006 census its population was 316 in 63 families	9
sabine bay is an arctic waterway in qikiqtaaluk region nunavut canada located off northern melville island 's sabine peninsula the bay is an arm of hecla and griper bay eldridge bay is to the north	8
abdul jabbar naeemi is an afghan diplomat and politician he is the current governor of khost province in afghanistan at one time he served as a representative from kandahar province to the loya jirga  grand assembly 	5
bitney college preparatory high school  bcphs  is a high school located in nevada county california	2
humza mohammed arshad  urdu: born 3 june 1985  is an english actor comedian and writer of pakistani descent he is best known for his web series diary of a bad man	3
hafiz pashayev mir jalal oglu  azerbaijani: hafiz pa ayev mir c lal o lu born may 2 1941  is the deputy minister of foreign affairs at the government of azerbaijan since 2006	5
uss mataco  at 86 atf 86  was a navajo class fleet tug constructed for the united states navy during world war ii	6
la combattante  the fighter  was a destroyer of the forces navales fran aises libres  fnfl  a british built hunt class destroyer she was offered to the free french in 1942	6
the boulton paul p 7 bourges was a prototype british twin engined biplane day bomber built by boulton paul to replace the airco dh 10 despite demonstrating excellent performance and manoeuvrability only three prototypes were built post world war i cost cutting leading to the dh 10 not being replaced	6
antioch school of law was a law school in washington d c which specialized in public advocacy established in 1972 the school now operates as the university of the district of columbia david a clarke school of law  udc dcsl 	2
holley is a village in the town of murray in orleans county new york united states the population was 1811 at the 2010 census it is part of the rochester metropolitan statistical area citation needed	9
total linhas a reas s a is an airline based in belo horizonte brazil founded in 1988 it operates cargo and charter services	1
the guggenmos bullet is a series of german high wing single place hang gliders that were designed by world hang gliding champion josef guggenmos and produced by his company drachenbau josef guggenmos	6
zarzar  persian: also known as raz zarzar  is a village in sojas rud rural district sojas rud district khodabandeh county zanjan province iran at the 2006 census its population was 608 in 116 families	9
anopterus is a genus of two species of shrubs or small trees	11
alcorn state university historic district is a historic district on the campus of alcorn state university in lorman mississippi it includes oakland memorial chapel a national historic landmark and other structures	7
the schneider esg 31 schlesierland  silesia  was a representative of a group of german 16 m  52 ft 6 in  span one off gliders built by schneider in grunau from 1929 to at least 1931	6
kazuyoshi matsunaga  matsunaga kazuyoshi born 13 november 1977 in nakatsu ita  is a japanese football player	4
eisaku sat  sat eisaku 27 march 1901 3 june 1975  was a japanese politician and the 39th prime minister of japan elected on 9 november 1964 and re elected on 17 february 1967 and 14 january 1970 serving until 7 july 1972	5
childs way charter school is a charter school in culp creek oregon united states	2
brevipalpus is a genus of mites in the family tenuipalpidae the flat mites the genus includes several species that are among the most important economic pests in the flat mite family some brevipalpus species are made up mostly of female individuals that reproduce via thelytoky producing offspring without fertilization	10
coleophora dissociella is a moth of the coleophoridae family it is found in north america including nova scotia	10
malika zarra is a moroccan born american moroccan singer composer and music producer now based in new york city known for singing in moroccan arabic berber french and english her music has been on the jazzweek top 20 radio chart in world music	3
in taxonomy fusochloris is a genus of algae specifically of the microthamniales	11
hms antelope was a royal navy alarm class torpedo gunboat she was launched in 1893 reduced to harbour service from 1910 and was sold for scrapping in 1919	6
lac n re is a lake in hautes pyr n es france at an elevation of 2309 m its surface area is 0 02 km	8
the lockspeiser lda 01  land development aircraft  was a british seven tenths scale research and development tandem wing aircraft which was designed and built by david lockspeiser to prove a concept for a low cost utility transport	6
jon steven tigar  born 1962  is a united states district judge for the united states district court for the northern district of california	5
bakin pertin  born 1 may 1942 damro village d 5 january 1996 guwahati  was an indian politician pertin belonged to the adi people he was one of the first elected lok sabha members of arunachal pradesh and later became a member of the legislative assembly of that state	5
pain kola mahalleh  persian: also romanized as p n kol ma alleh  is a village in machian rural district kelachay district rudsar county gilan province iran at the 2006 census its population was 72 in 20 families	9
huta xuta is a village in the administrative district of gmina w wolnica within pu awy county lublin voivodeship in eastern poland	9
brocchinia melanacra is a species of the genus brocchinia this species is endemic to venezuela	11
scutachne is a genus of grass in the poaceae family	11
albula is a river of switzerland a tributary of hinterrhein  near thusis  length: 36 km  22 37 mi  basin: 950 km  590 mi  template:portal:switzerland stub	8
kris hansen is a republican member of the montana legislature she was elected to house district 33 which represents the havre and western hill county area she is a veteran of the iraq war	5
brian ford  born september 22 1961  is a retired professional ice hockey player who played eleven games in the national hockey league he played with the quebec nordiques and pittsburgh penguins	4
donji krivodol is a village in the municipality of dimitrovgrad serbia according to the 2002 census the village has a population of 19 people	9
maryvale hospital is an acute care hospital located in phoenix arizona united states maryvale hospital provides general acute care services and has become one of the fastest growing birthing centers in arizona the hospital focuses on mother and child services cardiovascular care vascular services and 24 hour emergency care	1
hidalgoa ternata is a flowering plant in the heliantheae tribe of the asteraceae family it is found in areas of the tropics in the americas	11
the adler diplomat is a substantial six cylinder limousine  saloon  built by the frankfurt auto maker adler it was introduced in march 1934 as a direct replacement for the manufacturer s standard 6	6
uss shabonee  ytb 833  sometimes spelled shabonne was a united states navy natick class large district harbor tug named for pottawatomie chief shabonna grand nephew of chief pontiac shabonee was the second us navy ship to bear the name	6
sumio mabuchi  mabuchi sumio born 23 august 1960  is a japanese politician of the democratic party of japan a member of the house of representatives in the diet  national legislature 	5
nazlu  persian: also romanized as n zl  is a village in nazluchay rural district nazlu district urmia county west azerbaijan province iran at the 2006 census its population was 1311 in 328 families	9
hmas dubbo  fcpb 214  named for the city of dubbo new south wales was a fremantle class patrol boat of the royal australian navy  ran  '	6
wicher class destroyers served in the polish navy during world war ii two ships of this class were built for the second polish republic by chantiers naval fran ais during the late 1920s they were modified versions of the bourrasque class destroyers built for the french navy	6
the p r ul v n torului is a headwater of the luncani river in romania	8
collyris is a genus of beetles in the family carabidae containing the following species: collyris brevipennis horn 1901 collyris colossea naviaux 1994 collyris dohrni chaudoir 1860 collyris dormeri horn 1898 collyris gigas lesne 1901 collyris longicollis  fabricius 1787  collyris mniszechi chaudoir 1864 collyris robusta dohrn 1891 collyris subtilesculpta horn 1901	10
foggy bay is an arctic waterway in kitikmeot region nunavut canada it is located in southwestern queen maud gulf off nunavut 's mainland labyrinth bay campbell bay and conolly bay are nearby	8
ignacio tuhuteru  born 23 august 1973 in zaandam  is a retired dutch footballer of moluccan origin who played as a winger for ajax rbc roosendaal dalian haichang sembawang rangers fc zwolle sc heerenveen fc groningen and go ahead eagles	4
ras dashen  alternatively ras dashan or ras dejen ge'ez r s d shen or r s dejen amh head guard  is the highest mountain in ethiopia and tenth highest mountain of africa part of simien mountains national park it reaches an elevation of 4550 metres  14928 ft 	8
truskolasy olszyna trusk las l na is a village in the administrative district of gmina soko y within wysokie mazowieckie county podlaskie voivodeship in north eastern poland the village has a population of 200	9
the stoddard hamilton glasair iii is an american two seat dual control monoplane designed and built by stoddard hamilton aircraft of arlington washington as an addition to the glasair range of aircraft for amateur construction	6
sunwapta peak is a peak located in the sunwapta river valley of jasper national park just north of the columbia icefield the peak was named in 1892 after the stoney indian word sunwapta meaning turbulent river the mountain can be seen from the icefields parkway  highway 93 	8
marian sypniewski  born 30 april 1955  is a polish fencer he won bronze medals in the team foil events at the 1980 and 1992 summer olympics	4
hugo fraile mart nez  born 16 march 1987 in madrid  is a spanish professional footballer who plays for sporting de gij n as a forward	4
the adams toman aircraft co was an aircraft manufacturer that was based in aberdeen washington in the late 1920s one of the airplanes they built was the ata cruiser	1
kenji tokitsu  tokitsu kenji born 1 august 1947  is a japanese author and practitioner of japanese martial arts dr tokitsu has also written a scholarly work about the legendary swordsman musashi miyamoto he holds doctorates in sociology and in japanese language and civilization	3
yana toboso  toboso yana born january 24 1984  is a female japanese manga artist born in warabi saitama prefecture japan and currently resides in yokohama	3
gymnobela yoshidai is a species of sea snail a marine gastropod mollusk in the family raphitomidae	10
steyr motors is an austrian manufacturer of diesel engines based in steyr upper austria	1
the american art therapy association is a u s national professional association of over 5000 practicing art therapists students educators and related practitioners in the field of art therapy with both u s and international members	1
wu liuxi  chinese: pinyin: w li x born december 10 1984 in shaanxi  is a female chinese sports shooter she competed in the 2004 and 2008 summer olympics	4
dr richard thornton house is a historic physicians residence and farm located in halifax county virginia the residence was constructed in 1818 by dr richard thornton a physician and grandson of william thornton of brunswick a colonial politician and wealthy land owner	7
sabiaceae is the only family of flowering plants in the order sabiales it comprises three genera with some 100 species native to tropical to warm temperate regions of southern asia and the americas the family has also been called meliosmaceae endl 1841 nom rej	11
lake mead is the largest reservoir in the united states in maximum water capacity it is located on the colorado river about 24 mi  39 km  from the strip southeast of las vegas nevada in the states of nevada and arizona	8
czarna woda is a river of poland a tributary of the kaczawa which it meets in legnica among its tributaries is the skora	8
nadine prohaska is an austrian football midfielder currently playing for asv spratzern in the fb frauenliga she previously played for usc landhaus and sv neulengbach and bayern munich in the german bundesliga she is a member of the austrian national team	4
dismorphia niepelti is a butterfly in the pieridae family it is found in ecuador and peru the wingspan is 56 58 mm  2 2 2 3 in 	10
shetow  persian: also romanized as she ow  is a village in bastam rural district in the central district of chaypareh county west azerbaijan province iran at the 2006 census its population was 55 in 16 families	9
morne bois pin is the fourth highest mountain in haiti it is 2235 metres  7333 ft  above sea level the three taller haitian mountains are pic la selle pic macaya and morne du cibao	8
rose tremain cbe  born 2 august 1943  is an award winning english author and current chancellor of the university of east anglia	3
the gologanu river or gologan river is a tributary of the gerului river in romania the upper reach of the river is also known as g vanele river	8
hmcs porte st louis was a porte class gate vessel of the royal canadian navy	6
kh nh b nh t y is a commune  x  and village in tr n v n th i district c mau province in vietnam	9
orthetrum azureum is a freshwater dragonfly species occurring on madagascar it is widely spread throughout the whole region and can be found in various habitats such as gardens and degraded forests	10
seltenbach  neckar  is a river of baden w rttemberg germany	8
niitaka   was the lead ship of the niitaka class cruiser protected cruisers of the imperial japanese navy it was the sister ship of the tsushima niitaka was named after mount niitaka in taiwan at the time the tallest mountain in the japanese empire	6
graptopetalum bartramii is a species of succulent plant known as bartram 's stonecrop it is being evaluated by the united states fish and wildlife service for inclusion on the list of endangered or threatened species under the endangered species act of 1973	11
deretrachys pellitus is a species of beetle in the cerambycidae family it was described by kirsch in 1889	10
the grette law firm  norwegian: advokatfirmaet grette da  is a norwegian commercial law firm the firm 's office is located in the central business district of oslo	1
st swithun 's church thorley is a parish church in the church of england located in thorley isle of wight	7
monterey peninsula unified school district is a public school district based in monterey county california united states	2
cham kabud  persian: also romanized as cham kab d  is a village in mamulan rural district mamulan district pol e dokhtar county lorestan province iran at the 2006 census its population was 41 in 9 families	9
isaac hasson is a professional musician songwriter and record producer who is active in los angeles	3
nikolay alexandrovich dobrolyubov  russian: ipa: n k laj l ksandr v t d br l ub f february 5 1836 november 29 1861  was a russian literary critic journalist poet and revolutionary democrat	3
proxim  also known by its corporate name groupe pharmessor  is a canadian group of pharmacists located in quebec and to a lesser extent in ontario and the maritimes provinces proxim competes with jean coutu pharmaprix shoppers drug mart uniprix unipharm brunet and familiprix	1
montefiascone cathedral or the basilica of santa margherita  italian: cattedrale di santa margherita  is a former roman catholic cathedral in montefiascone in the province of viterbo italy dedicated to saint margaret of antioch the patron saint of the town	7
brijesh pathak born on 25 june 1964 is an indian politician from bahujan samaj party and a member of parliament representing the state of uttar pradesh in the upper house of indian parliament known as rajya sabha	5
st michael 's cathedral  ukrainian:  is an orthodox church located in cherkasy in central ukraine the church was constructed in 2000 it belongs to the ukrainian orthodox church  moscow patriarchate  it is one of the biggest in ukraine and can hold up to 12000 worshipers at one time	7
shorea biawak is a species of plant in the dipterocarpaceae family it is found in brunei and malaysia	11
bernadette seacrest is an american vocalist born in san francisco california	3
edmond guibord  september 17 1894 december 16 1971  was a politician in the quebec canada he served as member of the legislative assembly	5
80 south street was a residential skyscraper proposed for construction in new york city the building was planned for construction in lower manhattan and designed by renowned spanish architect santiago calatrava however the project was canceled on april 16 2008 in the wake of a declining real estate market	7
government medical college kottayam is a prominent government medical colleges in kerala india the campus is about 8 kilometres north of kottayam in central kerala	2
uss hunt  dd 194  was a clemson class destroyer in the united states navy during world war ii she served in the united states coast guard as uscgd hunt  cg 18  she was later transferred to the royal navy as hms broadway  h90 	6
bernard schmetz  21 march 1904 11 june 1966  was a french fencer he won a gold silver and bronze medal at three different olympic games in the team p e	4
weston mcewen high school is a public high school in athena oregon and is known for its pipe band	2
ettore negretti  1883 after 1902  was an italian professional footballer who played as a striker	4
hypselodoris imperialis is a species of sea slug a dorid nudibranch a marine gastropod mollusk in the family chromodorididae	10
the s bi a river is a tributary of the some river in romania	8
marcos rog rio ricci lopes commonly known as par born 1986 in par brazil is a brazilian footballer currently playing for gr mio	4
the partenavia p 48 astore was a 1950s italian light aircraft built by luigi pascale and his brother in naples before establishing partenavia	6
pansera is a village development committee in saptari district in the sagarmatha zone of south eastern nepal at the time of the 1991 nepal census it had a population of 3707 people living in 709 individual households	9
norske skog saugbrugs is a paper mill located in halden in norway the mill is part of the norske skog corporation and opened in 1859 with the name saugbrugsforeningen it has three paper machines and produces 550000 tonnes of magazine paper annually	1
cloudland high school is located in roan mountain tennessee located at 476 cloudland drive it is one of the carter county schools in north east tennessee the school has 389 students in grades seven through twelve	2
leanne hinton is an emerita professor of linguistics at the university of california at berkeley she specializes in american indian languages sociolinguistics and language revitalization	3
joanne therese jo duncan  born 1 may 1959  is an australian politician she has been an australian labor party member of the victorian legislative assembly since 1999 representing macedon since 2002	5
the citro n ds inside is a concept car which was unveiled by citro n on february 5 2009 at the geneva motor show it is a prefiguration of the new luxury ds  different spirit  range of citro n	6
lineatriton orchimelas is a species of salamander in the plethodontidae family it is endemic to mexico its natural habitat is subtropical or tropical moist lowland forests it is threatened by habitat loss	10
mount c t is located on the border of alberta and british columbia	8
nanda kot  hindi  is a mountain peak of the himalaya range located in the pithoragarh district of uttarakhand state in india it lies in the kumaon himalaya just outside of the ring of peaks enclosing the nanda devi sanctuary 15 kilometres  9 mi  southeast of nanda devi itself	8
the bank of south australia known commercially as banksa is the largest financial institution in south australia and the state 's largest home lender	1
christer sj gren born 6 april 1950 in hagfors sweden is a swedish dansband and rock singer	3
the feieragu river is a tributary of the or tie river in romania	8
the rose anthelid  chenuala heliaspis  is a moth of the family anthelidae it is endemic to australia the wingspan is approximately 6 cm for males and 7 cm for females the larvae feed on the leaves of eucalyptus acacia and pinus species	10
pitcairnia alata is an epiphytic species of plant in the bromeliaceae family it is endemic to ecuador and was initially discovered along the r o valladolid between quebrada honda and tambo valladolid 1 its natural habitat is subtropical or tropical moist montane forests it is threatened by habitat loss	11
gillian elizabeth mcconway  born may 8 1950  played 14 test matches for the england women 's cricket team between 1984 and 1987	4
spencer compton cavendish 8th duke of devonshire kg gcvo pc pc  ire   23 july 1833 24 march 1908  styled lord cavendish of keighley between 1834 and 1858 and marquess of hartington between 1858 and 1891 was a british statesman	5
frank israel smizik  born september 4 1944 in pittsburgh  is an american attorney and politician who has represented the 15th norfolk district in the massachusetts house of representatives since 2001	5
will taylor  born november 30 1968  is a violist violinist arranger composer music producer and guitarist and from austin texas he is the founder of the groups will taylor strings attached and the jazz menagerie	3
vjat eslav zahovaiko  born 29 december 1981 in rapla  is an estonian professional footballer who plays in estonian meistriliiga for jk sillam e kalev	4
wolfgang mair  born 17 february 1980  is an austrian footballer	4
lepisanthes tetraphylla is a tree of india and sri lanka and other south asian countries	11
seneca senior high school is a high school in seneca south carolina	2
the 72nd delaware general assembly was a meeting of the legislative branch of the state government consisting of the delaware senate and the delaware house of representatives elections were held the first tuesday after november 1st and terms began on the first tuesday in january	5
a toad is any of a number of species of amphibians in the order anura  frogs  characterized by dry leathery skin short legs and dicj like parotoid glands citation needed	10
energy manufacturing co inc is an american manufacturing company based in monticello iowa established in 1944 the company produces a variety of hydraulic cylinders hydraulic pumps valves and power systems	1
rodrigo archubi  born 6 june 1985 in remedios de escalada  is an argentine football winger	4
phil hill  born 23 may 1982  is a welsh professional ice hockey player currently playing for the cardiff devils of the elite ice hockey league he is also a member of the great britain national ice hockey team	4
the valea fericelor river is a tributary of the p r ul lui on cai in romania	8
minucia is a genus of moths of the noctuidae family	10
leo maury gordon  born 1952  is a judge for the united states court of international trade	5
h thompson  first name and dates unknown  was an english cricketer who was associated with sheffield cricket club and made his first class debut in 1829	4
brebach  spreeler bach  is a river of north rhine westphalia germany	8
martin stosch  born 30 july 1990 in landshut germany  is a german singer and the runner up of the fourth season of the television show deutschland sucht den superstar  dsds  the german version of pop idol	3
the oma sud redbird is an italian two seat composite light sport aircraft from composite maker oma sud	6
david pescovitz is a writer and journalist best known for his work on science technology and internet culture he is also a co editor of boing boing and a research director with the institute for the future	3
gowienica is a river of poland a right tributary of the oder	8
alan blaikley  born 23 march 1940  is an english songwriter and composer	3
lahore leads university is a private sector university in lahore pakistan it is a university chartered by the government of punjab and the higher education commission it is a w category university the engineering department is approved by the pakistan engineering council	2
anisophyllea impressinervia is a species of plant in the anisophylleaceae family it is endemic to malaysia	11
yesmail interactive an infogroup company is an email marketing solutions provider headquartered in portland oregon and has offices in san francisco los angeles new york chicago boston atlanta omaha toronto london and singapore	1
chiang wei ling  chinese: pinyin: ji ng w in ng  is an educator in the republic of china he currently serves as the minister of the ministry of education  moe  of the executive yuan since 6 february 2012 he is also the former president of national central university in taoyuan	5
bulolia is a spider genus of the salticidae family  jumping spiders  both described species are endemic to new guinea	10
woodstock is a heritage listed home in the sydney suburb of burwood it was built in 1871 by edwin thomas penfold and changed hands a number of times before being acquired by burwood council	7
sabino  pronounced sah bye no  is a small wooden coal fired steamboat built in 1908 and currently located at the mystic seaport museum in mystic connecticut it is one of only two surviving members of the american mosquito fleet the vessel was declared a national historic landmark in 1992	6
hiteh tala  persian: also romanized as eh al also known as eb eh al  is a village in bizaki rural district golbajar district chenaran county razavi khorasan province iran at the 2006 census its population was 228 in 66 families	9
the dumbr vi a river is a tributary of the meziad river in romania	8
hawaii baptist academy is a christian primary and secondary co educational college preparatory school and serves grades kindergarten to twelve on three campuses the school is operated by the hawaii pacific baptist convention	2
the state correctional institution  sci  at coal township commonly referred to as sci coal township is a pennsylvania department of corrections prison vincent mooney is its superintendent sci coal township houses about 2300 inmates	7
logan valley mall is a regional shopping mall in altoona pennsylvania it is anchored by j c penney macy 's old navy sears as well as carmike cinemas and features over 120 stores on two levels it is owned by preit	7
proteuxoa metableta is a moth of the noctuidae family it is found in the australian capital territory new south wales queensland and tasmania	10
gazgunu  persian: also romanized as gazg n  is a village in toghrol al jerd rural district toghrol al jerd district kuhbanan county kerman province iran at the 2006 census its existence was noted but its population was not reported	9
geijera salicifolia is a species of plant in the rutaceae family it is found in australia new caledonia and papua new guinea it is threatened by habitat loss	11
setobaudinia victoriana is a species of air breathing land snail a terrestrial pulmonate gastropod mollusk in the family camaenidae this species is endemic to australia	10
the gorgan river is a tributary of the hop rta river in romania	8
fukuchi gen'ichir  may 13 1841 january 4 1906  was a japanese critic and author also known under the pseudonym fukuchi chi  	3
st mary 's college kisubi  smack  is a boys only boarding middle and high school located in wakiso district in central uganda	2
manolis nikolakakis  greek: born 19 february 1991  is a greek professional football player currently playing for superleague side levadiakos he was promoted to the first team of levadiakos on january 2011	4
severino gazzelloni  january 5 1919 november 21 1992  was an italian flute player	3
palaeocycloceras is a middle ordovician orthocerid genus from the baltic region of europe china and brazil	10
el barco is a village in tucum n province in argentina	9
phalonidia droserantha is a species of moth of the tortricidae family it is found in china  yunnan 	10
barany ba ran is a village in the administrative district of gmina paj czno within paj czno county d voivodeship in central poland	9
hmhs dover castle  his majesty 's hospital ship  was a steam ship originally built for the union castle line but requisitioned for use as a british hospital ship during the first world war on 26 may 1917 she was torpedoed by german u boat uc 67	6
richard hale school is a boys' secondary school with academy status located in hertford hertfordshire in the south east of england in the 2007 2008 academic year the school had over 1000 pupils including students attending the optional sixth form which is also open to girls	2
jesse gillis whitfield  1915 2006  also known as j g or whit is a gospel musician music promoter and member of the southern gospel music association hall of fame	3
thomas dunne books an imprint of st martin 's press a division of macmillan publishers publishes popular trade fiction and nonfiction established by publisher thomas dunne in 1986 thomas dunne books is based out of the flatiron building in new york city	1
anderson marcelo da silva  born 23 january 1981 in kalor paran  commonly known as marcel o is a brazilian footballer he last played for inter de limeira	4
evan carlson  born june 28 1953  is a canadian politician who represented the electoral district of melville in the legislative assembly of saskatchewan from 1991 to 1995	5
john evelyn denison 1st viscount ossington pc  27 january 1800 7 march 1873  was a british statesman he served as speaker of the house of commons from 1857 to 1872	5
oki electric industry co ltd  oki denki k gy kabushiki gaisha   tyo: 6703  commonly referred to as oki oki electric or the oki group is a japanese company manufacturing and selling info telecom and printer products	1
maciej bydli ski  born march 11 1988 in szczyrk poland  is an alpine skier from poland he competed for poland at the 2014 winter olympics in the alpine skiing events	4
the borel military monoplane was a french single engine two seat aircraft designed shortly before world war i in response to a french army requirement for an aircraft to seek and destroy enemy balloon airships	6
william nuckles doak  december 12 1882 october 23 1933  was an american labor leader he was the vice president of the brotherhood of railroad trainmen and served as secretary of labor he died of cardiovascular disease in mclean virginia six months after retiring	5
for the browser game known as footstar see planetarium football star footstar inc is a former shoe retailer based in mahwah new jersey the company was traded under the symbol ftar on the pink sheets in april 2012 footstar was merged into xstelos holdings inc	1
kristin sevaldsen  born 10 january 1966 in lillehammer norway  is a norwegian jazz musician  saxophone  composer and music producer	3
everyday health inc is a digital media company which owns websites and produces content relating to health and wellness	1
hari kandeh  persian: also romanized as har kandeh also known as har kandeh e p n  is a village in ganjafruz rural district in the central district of babol county mazandaran province iran at the 2006 census its population was 1998 in 501 families	9
ng th i is a commune  x  and village in c i n c district c mau province in vietnam	9
rutherford high school is a comprehensive four year public high school located in rutherford new jersey united states operating as part of the rutherford school district the original structure was built in 1922 and expanded in 1959 and 2005	2
the met condos is a condominium tower in toronto canada located on carlton st just east of yonge street	7
first freewill baptist church is a historic baptist church building in lovelock in east alton new hampshire it was built in 1826 and added to the national register of historic places in 1978	7
thapangaing is a village in homalin township hkamti district in the sagaing region of northwestern burma	9
prescott college is a private liberal arts college in prescott arizona founded in 1966 with the motto: for the liberal arts the environment and social justice	2
ubisoft shanghai is a chinese video game developer whose headquarters is located in shanghai the studio is known for working in various games in the tom clancy franchise the studio is also the second largest chinese video game studio and the second largest ubisoft studio	1
sra international inc is an information technology services and solutions consulting company incorporated as systems research and applications corporation in 1976 and beginning operations in 1978 founded by dr ernst volgenau it is headquartered in fair lakes virginia and employs more than 5700 people worldwide dr william l	1
people mountain people sea  chinese: idiomatically huge crowds of people  is a hong kong music production company established by renowned singer songwriter anthony wong yiu ming with a team of artists and musicians on 16 june 1999	1
turnbull school is a full time private non denominational school for students in junior kindergarten to grade 8 located in the carlington neighbourhood of ottawa ontario canada	2
jimmy eresto is a south sudanese footballer who plays as a defender he made his senior debut for south sudan national football team in the 2013 cecafa cup and won the man of the match award	4
margaret stafford  born 23 april 1931  is a british fencer she competed in the women 's individual foil event at the 1960 summer olympics	4
preneopogon is a genus of moths of the crambidae family	10
aviatrans kiev is an airline based in kiev ukraine the airline operates charter services for tour operators between ukraine and destinations in europe aviatrans kiev is the successor of the former trans kiev which loses the flying license	1
renato arapi  born 28 august 1986 in sukth durr s  is an albanian professional footballer who currently plays for ks skenderbeu korce in the albanian superliga he has played as a defender throughout his entire career and his main position is left back	4
veliko vojlovce is a village in the municipality of lebane serbia according to the 2002 census the village has a population of 358 people	9
punta senyalada also known as pic de la torreta and pic dels soldats is a mountain of catalonia spain located in the besiberri massif pyrenees it has an elevation of 2952 metres above sea level	8
jiang yefei  chinese: born 22 february 1967  is a chinese fencer he competed in the team sabre event at the 1992 summer olympics	4
neopetrosia subtriangularis is a species of marine petrosiid sponges native to the waters off florida and the caribbean sea they superficially resemble staghorn corals	10
jarrow school is a secondary school located in jarrow tyne and wear admitting pupils aged 11 to 16	2
liam dominic byrne  born 2 october 1970  is a british labour party politician who has been the member of parliament  mp  for birmingham hodge hill since 2004 and is the current shadow minister for higher education he previous served as chief secretary to the treasury in gordon brown 's government	5
schefflera chapana is a species of plant in the araliaceae family it is found in china and vietnam	11
metrobus is a bus operator with routes in south and south east london and parts of surrey kent west and east sussex the company operates many routes under contract to transport for london formed through a management buyout in 1983 it was purchased by the go ahead group in 1999	1
fionnuala sherry  born 20 september 1962  is an irish violinist and vocalist she makes up the female part of the new instrumental duo secret garden which won the eurovision song contest 1995 with the predominantly instrumental piece nocturne	3
